id;codeTypePieceIdentite;DATE_OBTENTION;codePostal
1044789;1;31/01/59;1004
897120;1;02/09/80;2040
394203;1;29/04/81;2066
1084977;1;04/09/80;2073
1386057;1;16/09/80;
170406;1;11/12/80;2011
1326657;1;14/01/81;2074
169339;1;16/10/80;3000
425018;1;15/01/81;2074
1306793;1;16/05/96;1000
982509;1;23/08/96;1002
1065403;1;11/01/01;1091
960306;1;12/06/76;7070
917896;1;13/05/77;2010
1299722;1;16/06/76;2026
162373;1;13/05/83;4000
393751;1;20/12/82;1135
1091692;1;08/04/69;1000
1045296;1;08/05/70;2016
335579;1;08/05/70;2046
1317812;1;25/09/68;2033
901124;1;14/02/74;2080
892209;1;02/07/81;2097
1300581;1;26/06/82;2013
77248;1;11/08/72;2026
1028258;1;12/01/76;8050
1002229;1;11/11/83;1006
87874;1;31/01/84;2037
72081;1;04/04/84;1008
28074;1;15/11/83;1124
148072;1;26/01/84;2000
1235241;1;26/01/84;2016
1376917;1;30/01/84;1005
174049;1;02/12/85;2036
872824;1;15/05/85;2042
55262;1;04/06/87;1083
155493;1;14/03/88;2080
890961;1;14/05/88;2062
957391;1;04/08/04;2068
404898;1;03/09/04;3000
327034;1;29/01/98;2010
1293378;1;28/04/90;2052
1312910;1;07/01/86;3002
1011871;1;13/04/91;3000
1302271;1;11/09/90;3042
693919;1;01/08/15;1057
423786;1;09/05/13;3000
1084937;1;12/12/13;2070
969955;1;11/11/14;1135
945099;1;23/08/97;3000
1028272;1;30/10/96;4000
441630;1;08/11/96;3000
1007913;1;14/11/96;3002
1097089;1;03/04/03;3002
388687;1;18/08/03;
342838;1;29/06/04;3000
120965;1;10/07/03;2094
1029484;1;04/06/79;4116
874012;1;28/03/84;2074
365814;1;04/04/80;6000
1101326;1;11/12/82;2080
901828;1;07/03/79;4000
885057;1;12/05/76;5015
1372913;1;31/07/79;
212740;1;15/12/81;4100
981596;1;22/02/75;2070
910769;1;06/11/74;2091
882384;1;01/09/76;2090
18640;1;27/07/02;1005
969048;1;26/03/03;1074
318691;1;25/03/02;2011
1083331;1;03/04/02;
932274;1;08/08/08;2000
1038511;1;23/06/09;3000
482404;1;05/09/09;1130
190392;1;18/07/08;2076
1024760;1;26/11/80;2016
885348;1;05/05/76;2000
1182113;1;16/08/82;1001
226832;1;06/06/03;2080
1235290;1;02/08/02;2040
31633;1;21/10/02;2062
251918;1;10/06/03;1003
913232;1;14/05/81;3000
361433;1;02/03/81;3000
1001305;1;02/09/02;1000
236176;1;22/05/99;2080
63951;1;27/06/05;1095
478087;1;06/11/75;3021
379512;1;09/05/75;2021
1052511;1;13/01/76;3000
301330;1;22/02/01;9000
1220769;1;19/02/97;2037
1001448;1;19/09/00;2060
906363;1;10/11/82;2063
1004612;1;30/07/71;8010
883524;1;16/02/78;4023
887036;1;05/12/74;1164
1381920;1;10/06/72;1004
998255;1;10/04/04;2000
1099858;1;30/11/65;3000
1025104;1;09/03/77;2046
888412;1;10/07/76;1135
898103;1;10/09/83;3160
1007621;1;12/03/77;1001
64942;1;16/05/81;2011
975688;1;23/02/81;8000
320434;1;07/04/73;3072
1105112;1;25/06/73;4002
32883;1;27/03/73;3000
894766;1;07/03/72;1068
404196;1;26/04/89;2074
1231685;1;14/12/88;2092
1317680;1;08/10/87;2074
1301292;1;01/02/90;1009
30761;1;25/02/89;2080
55903;1;26/08/89;2087
1079125;1;07/07/75;
482033;1;16/05/75;8050
877696;1;26/04/75;4031
336809;1;20/12/83;2016
28357;1;12/06/76;3000
1092594;1;23/01/77;2046
145487;1;04/06/77;2080
1165094;1;28/06/80;3000
1213028;1;10/03/80;8011
1235087;1;26/01/80;2015
324253;1;15/05/80;1089
1047732;1;07/08/81;2000
302617;1;15/04/81;4000
503916;1;16/04/85;5090
204871;1;19/10/84;2000
1053267;1;24/06/98;1068
992421;1;15/03/83;2013
1218066;1;29/04/83;1003
534877;1;19/08/02;1057
1049994;1;01/06/98;2033
220481;1;05/02/99;2000
30229;1;11/01/78;2080
283922;1;27/05/75;2080
310014;1;26/04/75;4000
1215013;1;14/12/01;2000
237152;1;21/06/01;1053
1298369;1;09/03/01;1003
995702;1;16/01/90;2013
992357;1;10/12/88;2046
371151;1;10/07/15;2053
1275377;1;04/01/96;2011
1050699;1;27/05/00;2000
1296200;1;16/06/81;2037
957075;1;25/10/78;7110
1001754;1;04/05/84;1001
543227;1;03/12/83;1009
1263788;1;06/12/83;2015
74707;1;27/02/84;2060
476149;1;05/01/82;3000
1216796;1;10/02/82;2023
875511;1;01/03/82;1055
944958;1;16/04/82;2083
1263652;1;18/06/02;2045
31295;1;28/06/95;3000
193423;1;28/06/95;3018
1214724;1;17/03/97;3011
484455;1;05/06/95;3000
86202;1;06/11/79;2092
885485;1;16/11/79;3021
1298088;1;19/11/79;3021
1386733;1;25/02/80;6032
1233906;1;24/06/80;2042
1334545;1;30/04/80;2013
1097979;1;28/05/03;2015
544487;1;25/11/02;1000
1024879;1;15/05/03;2070
157946;1;27/09/85;2037
889569;1;02/04/03;2083
1303958;1;11/08/69;2034
1104914;1;21/11/81;4115
351835;1;11/07/09;3047
56721;1;10/01/11;4231
1303694;1;06/04/95;3100
960230;1;03/12/98;2062
1287625;1;21/03/00;1001
1051045;1;21/03/00;2080
902620;1;19/04/96;2073
947054;1;14/11/02;2041
1337230;1;10/02/03;1000
885441;1;26/08/81;8070
218961;1;29/05/09;1145
327527;1;31/03/09;2016
714037;1;21/04/09;2017
31475;1;27/06/87;2080
34533;1;02/07/87;2052
1333914;1;06/05/92;2080
1028931;1;07/10/10;9070
498175;1;15/11/11;2089
1013255;1;07/01/12;8090
1034618;1;30/01/12;2085
245655;1;27/09/11;2060
916487;1;08/02/12;2094
1100928;1;26/06/91;3000
1079114;1;28/06/90;
218380;1;09/07/91;3000
65014;1;06/10/00;2092
895010;1;09/09/00;2062
79230;1;07/07/00;6000
30555;1;02/01/92;2022
151709;1;14/09/92;2041
1044025;1;18/09/92;1004
179832;1;15/09/92;1001
362676;1;21/05/92;1000
343584;1;05/05/98;1002
400438;1;14/02/95;2009
973501;1;13/04/10;2070
886816;1;12/08/75;2074
86799;1;13/06/81;8000
532968;1;04/10/82;1000
486531;1;23/12/78;2082
876369;1;05/01/80;4180
1079321;1;26/07/86;2070
1334376;1;24/01/86;2083
1064524;1;05/06/92;2058
897122;1;08/06/92;1008
379988;1;26/11/79;9000
497443;1;31/05/79;8040
674213;1;14/06/69;4180
1300601;1;29/07/70;2083
189189;1;18/03/71;2056
1265391;1;31/07/70;1019
1071318;1;23/08/69;1002
29285;1;28/06/68;2074
6059;1;07/12/81;3000
184459;1;11/08/80;4200
958270;1;01/10/80;2011
175972;1;31/10/80;2000
399710;1;19/08/87;1110
903296;1;14/04/89;2074
418416;1;18/11/87;2034
1301675;1;07/05/02;2011
194685;1;30/01/03;2094
79011;1;09/09/02;1002
221677;1;09/08/02;2080
1083252;1;08/08/02;1003
43188;1;04/04/02;2080
1216732;1;02/08/79;2062
55549;1;08/02/79;1000
1340961;1;16/10/79;2097
30232;1;05/12/78;2040
255082;1;09/02/77;2034
254098;2;31/12/73;2080
893266;1;30/05/78;5000
45325;1;22/10/82;2080
312289;1;06/07/79;5023
405819;1;05/04/73;4070
895172;1;01/04/77;3000
1008603;1;17/05/75;2091
893023;1;13/08/76;8000
898352;1;29/01/86;1145
133570;1;31/01/86;2060
358676;1;10/06/06;2000
1015570;1;26/05/06;2092
1285028;1;16/08/05;2070
234449;1;28/09/81;2080
35130;1;24/08/82;4020
213475;1;02/10/81;2080
1424438;1;24/11/87;2033
891154;1;10/02/88;1057
148410;1;04/05/78;1000
251311;1;16/05/67;1002
1366645;1;25/06/81;2089
313468;1;12/09/72;1000
1305008;1;29/03/77;2045
503746;1;16/03/05;1009
907849;1;05/05/05;1009
66618;1;19/05/80;2080
501301;1;17/03/80;1130
1335442;1;20/05/80;2013
900385;1;16/05/83;3000
1232297;1;19/07/72;3000
207618;1;09/12/72;2033
154766;1;04/12/72;2052
55355;1;11/12/72;2070
48790;1;13/12/77;6000
227616;1;10/06/78;2080
1044933;1;31/01/78;2070
78517;1;10/06/79;1004
1041709;1;14/09/78;1074
339258;1;16/05/78;4022
1306630;1;28/05/79;3131
1421467;1;04/11/57;1002
1304001;1;05/04/58;1004
66359;1;27/03/95;1004
1304381;1;26/11/94;2070
890019;1;07/01/98;1006
952331;1;08/07/95;2011
259178;1;31/08/15;3000
29119;1;03/12/91;3020
61334;1;01/04/78;3000
45168;1;24/01/78;3000
1573905;1;21/02/78;NULL
30144;1;27/06/78;2040
404925;1;31/10/77;8070
1225568;1;13/06/78;2070
881706;1;27/01/82;2074
1079758;1;13/09/69;2000
488564;1;11/08/77;6000
1223566;1;02/02/82;8090
887122;1;02/08/78;5023
28487;1;22/08/81;3003
30569;1;28/01/81;5080
1077198;1;23/02/81;0000
1000800;1;23/02/81;2082
1036642;1;02/09/04;2080
1098704;1;13/09/04;
1231739;1;06/01/05;2070
201554;1;03/08/04;1145
473291;1;05/10/11;2089
463194;1;09/03/12;1110
1301958;1;15/08/78;3093
870824;1;27/02/79;5000
1299893;1;17/03/78;4000
396423;1;20/07/77;1002
874763;1;11/07/78;4023
884515;1;08/04/78;3114
1399400;1;16/09/71;2000
28694;1;04/07/72;3002
1015579;1;07/11/63;2037
992567;1;20/12/83;1164
1337558;1;10/03/83;1095
318457;1;05/10/04;2060
1040389;1;14/09/04;1082
947077;1;14/09/04;2025
72673;1;28/08/04;2013
1400117;1;25/03/15;3011
1087273;1;09/08/14;3060
499863;1;01/11/14;3000
1244536;1;04/05/83;2010
504091;1;20/05/02;2041
872092;1;02/07/02;2050
31988;1;08/07/88;2010
370039;1;16/07/02;1002
1230503;1;15/07/02;2000
434420;1;26/03/02;2080
1518103;1;22/05/86;2092
879561;1;26/07/86;2045
1335362;1;21/07/86;2009
229241;1;04/09/79;4000
880711;1;20/08/79;5100
1028133;1;29/10/79;2080
34818;1;14/05/73;7000
535378;1;21/05/71;3000
1099818;1;09/11/70;2070
1043787;1;21/06/71;4000
367445;1;02/05/84;2041
994686;1;14/02/83;1000
1098498;1;05/06/69;1000
150877;1;25/03/66;5000
886267;1;22/12/79;1110
877764;1;05/03/75;4054
984175;1;05/05/62;1000
881332;1;24/03/67;8060
157787;1;02/12/65;2016
32324;1;12/11/80;2096
32993;1;25/10/80;3000
1399910;1;26/04/80;1068
369945;1;18/10/80;7070
1226065;1;08/06/76;2073
376457;1;29/03/75;2000
1050175;1;01/03/76;2037
523851;1;29/03/66;3000
1310339;1;13/07/67;3000
1101060;1;17/04/64;3067
45072;1;11/02/71;2056
1166297;1;14/11/81;2074
963592;1;16/11/81;2042
406176;1;22/12/81;2062
380484;1;06/01/82;5190
181136;1;23/12/81;8040
279778;1;13/01/82;5000
33961;1;26/11/81;2063
169971;1;06/10/81;2080
515306;1;13/07/78;8080
29423;1;23/03/79;1124
146796;1;05/08/78;2037
391527;1;16/07/57;3000
434292;1;14/06/79;3180
297655;1;07/04/80;2016
851765;1;01/07/81;8090
1027864;1;31/08/77;2083
1068358;1;28/08/82;1004
224454;1;29/10/83;2034
984197;1;23/10/82;2070
271792;1;15/06/82;2086
1090515;1;01/12/82;2012
894403;1;08/11/83;8100
1093727;1;23/02/82;3000
427064;1;18/07/81;6010
1220915;1;03/09/02;2052
189227;1;17/12/02;2045
365194;1;20/09/02;1008
210960;1;25/04/86;1000
935747;1;08/01/86;3000
1098626;1;18/06/86;2080
1102246;1;28/01/86;
416193;1;09/11/85;4180
1285532;1;19/11/85;2074
949238;1;06/03/93;2010
849299;1;11/12/79;5021
32187;1;30/03/79;6100
200249;1;27/03/79;2080
1082284;1;06/12/78;2000
877577;1;17/10/78;1000
86167;1;02/01/79;3000
260019;1;06/12/79;3130
425234;1;06/06/79;3000
511548;1;14/06/69;3054
304557;1;11/06/68;2078
511047;1;02/07/68;7100
886753;1;01/07/68;4023
1416917;1;27/12/80;2040
907295;1;26/11/80;2020
472903;1;21/08/80;1002
979681;1;05/01/81;2013
993010;1;17/11/87;2040
1336048;1;29/12/88;1000
1025558;1;04/09/87;2070
437420;1;25/08/88;2080
1031559;1;26/02/03;2072
255735;1;24/04/79;6000
965077;1;11/08/79;2058
1007846;1;19/03/79;3011
175922;1;11/04/79;1008
983214;1;28/02/77;6000
878794;1;13/07/82;2074
1339819;1;06/04/81;6110
892273;1;05/10/71;3038
1399271;1;21/04/70;1055
1314657;1;23/10/85;4041
1297846;1;30/12/83;2015
320759;1;12/01/84;2054
30870;1;20/07/83;2041
1033203;1;04/11/83;1003
535933;1;21/03/84;2053
86691;1;17/12/58;2083
169705;1;19/10/78;5025
1088882;1;19/10/78;5025
1040707;1;03/05/79;2010
1016640;1;19/04/79;2096
45023;1;13/04/78;2056
1098784;1;13/02/59;3002
1215273;1;26/02/59;2013
381997;1;26/03/59;3000
1217020;1;17/11/80;1006
878407;1;05/02/81;2060
400622;1;18/12/80;2037
28479;1;08/12/80;2050
1035614;1;25/06/96;2036
1001837;1;26/06/96;1145
390253;1;07/12/96;2000
30577;1;02/03/92;3000
162380;1;06/04/77;8000
464458;1;09/02/77;2080
1042813;1;26/04/77;3000
1031031;1;22/12/82;3200
49882;1;04/08/83;4000
897439;1;20/09/83;2000
178211;1;15/04/68;4000
506449;1;21/08/78;2092
1018623;1;21/08/78;8110
425837;1;10/05/68;5011
890607;1;17/10/78;2070
887067;1;08/10/79;4023
365078;1;13/01/77;2016
283975;1;27/10/83;2000
35148;1;29/03/84;2052
1306458;1;30/01/84;2046
916439;1;02/04/84;3182
1002906;1;15/05/85;6000
416628;1;27/11/85;1200
1322930;1;15/03/88;2030
1219936;1;28/10/87;1110
545569;1;09/06/87;2000
394117;1;14/05/88;3100
261969;1;29/12/04;
396351;1;11/08/04;1000
1024598;1;15/09/06;2070
120245;1;16/09/06;1002
413054;1;29/01/98;2097
882379;1;05/09/88;2080
256107;1;23/01/90;3041
333189;1;09/08/89;3060
1305878;1;12/12/01;3011
388056;1;04/09/13;3000
353728;1;23/05/13;3
443877;1;07/01/15;1005
250212;1;15/09/14;1001
383220;1;18/06/13;2060
974170;1;08/06/96;3000
27748;1;20/11/97;3000
246219;1;10/07/97;3000
346316;1;16/10/96;3060
810744;1;23/10/96;3000
406302;1;31/10/96;3042
1301758;1;30/12/97;3000
944465;1;20/07/84;2063
1012313;1;04/10/84;2072
504383;1;21/08/81;3000
1101010;1;25/09/81;3000
1027436;1;23/07/81;5100
1215445;1;17/08/81;2033
369307;1;20/08/81;3000
235368;1;22/06/84;2090
1095323;1;20/02/84;4000
1216465;1;28/10/87;4000
898108;1;06/04/79;3021
1213039;1;01/02/80;8000
871665;1;25/04/77;5023
883825;1;17/04/78;6000
1303374;1;16/06/80;3000
463578;1;24/04/80;8090
807007;1;29/05/80;2100
45163;1;03/04/81;4000
1046379;1;20/02/85;3021
32853;1;01/11/84;3060
1044364;1;29/05/85;2056
1095605;1;17/04/85;2000
1312690;1;24/06/98;2055
66886;1;28/06/02;2024
937691;1;07/09/99;2080
1226269;1;21/02/84;2080
1092581;1;23/04/83;1003
389308;1;09/09/83;2052
900196;1;20/04/81;2213
889026;1;21/11/84;2074
944857;1;20/11/84;4180
1302604;1;27/09/84;4070
355627;1;24/04/79;5050
65768;1;02/11/81;5000
1026147;1;02/12/81;2036
32426;1;09/11/81;7000
1043055;1;23/06/84;2080
67121;1;21/02/84;2091
885429;1;28/06/84;9000
877661;1;24/11/83;2013
1001095;1;16/11/83;2092
905616;1;03/01/84;1009
1044098;1;29/06/84;1064
983981;1;25/11/87;2010
991765;1;25/03/89;2052
268734;1;16/01/89;2010
66967;1;04/07/88;2040
380658;1;15/02/77;3000
461928;1;22/01/77;2080
1213372;1;03/05/77;8000
210950;1;18/02/77;2060
1095784;1;25/05/77;3062
269011;1;19/07/78;2045
391590;1;19/06/80;3000
248350;1;16/05/80;2083
1228943;1;16/05/80;2083
142090;1;23/05/80;5190
1386020;1;05/10/81;
54486;1;26/12/84;2052
446432;1;23/04/83;2042
627418;1;27/12/84;2031
1003501;1;21/12/84;5180
368380;1;23/12/98;1091
134332;1;18/11/98;2094
1004842;1;19/08/02;1000
279836;1;12/02/99;2037
886856;1;26/02/75;3003
86209;1;30/05/75;2015
520135;1;01/02/02;2053
367846;1;22/09/90;3000
1050023;1;09/11/02;2000
1052391;1;23/11/89;6000
1064298;1;07/10/88;2036
892245;1;08/10/99;2074
497883;1;21/04/00;1002
1098645;1;06/06/00;1006
252299;1;03/06/76;3130
347543;2;30/12/82;2070
392328;1;24/10/78;2083
302197;1;15/08/79;5033
891844;1;04/05/84;2046
229333;1;27/04/84;2010
42336;1;29/12/84;4135
131559;1;01/02/82;2036
431147;1;05/02/82;2070
1335994;1;14/04/82;1009
1216192;1;15/01/82;1007
1329851;1;09/08/82;2000
879921;1;29/04/82;2070
1300066;1;06/04/82;2040
57863;1;08/08/02;1005
953042;1;25/03/02;7100
298876;1;06/03/97;1000
1041359;1;06/03/97;3083
1100945;1;01/03/97;3003
881515;1;15/06/95;3002
276696;1;04/03/80;2092
1386528;1;05/02/80;2080
1341035;1;22/01/80;2000
231702;1;17/01/03;0
1064098;1;21/04/03;2062
248165;1;30/01/03;2000
950063;1;03/01/03;2062
907204;1;17/05/03;1006
264552;1;20/05/03;
351877;1;28/10/02;2080
1214796;1;07/01/81;3000
882668;1;18/10/75;6000
554287;1;22/02/10;3083
900264;1;20/10/97;2089
1097726;1;06/09/95;1124
407264;1;17/06/94;1145
414908;1;20/01/00;2080
1301483;1;05/10/99;1110
334890;1;26/12/00;2052
1000834;1;10/02/03;2011
329096;1;29/01/03;2000
72120;1;31/01/03;2046
522490;1;15/09/03;2045
125593;1;31/12/02;1009
63930;1;15/11/02;2046
395465;1;23/12/02;2041
900562;1;04/09/81;1013
868079;1;24/08/81;2040
898121;1;08/07/81;2092
212711;1;07/09/81;2000
964193;1;07/09/81;1079
1101153;1;28/09/81;8060
66851;1;02/04/86;2089
1218153;1;24/02/92;2062
415601;1;02/04/86;2015
398737;1;06/11/86;2080
1225476;1;30/04/87;2036
1064576;1;14/07/03;2074
545267;1;15/04/10;
1064512;1;11/02/10;1091
244044;1;09/12/09;2076
380532;1;03/02/12;1057
85621;1;06/03/12;2000
148700;1;03/12/90;3010
1104991;1;21/09/93;3000
1309887;1;29/06/90;3000
401551;1;10/12/91;3099
1165539;1;29/06/91;3041
340994;1;31/05/12;2052
1015300;1;06/09/00;2011
1318657;1;16/04/97;2074
1002116;1;17/07/79;2062
1102005;1;21/06/82;1000
1100399;1;07/08/82;1004
881030;1;31/12/81;2051
1059458;1;09/04/70;1000
50471;1;08/02/83;
233412;1;27/03/82;1110
1094856;1;02/01/86;2026
709804;1;19/02/86;1095
479401;1;21/02/86;2013
915558;1;06/02/86;1007
153841;1;03/01/86;1005
1341036;2;14/10/85;5000
64140;1;15/09/06;1004
915901;1;05/07/06;2062
1064587;1;04/10/06;2070
291922;1;02/05/07;2080
226369;1;05/07/07;1000
1005830;1;30/10/84;2037
80966;1;12/11/98;4100
505460;1;13/11/98;1009
323861;1;18/11/98;1053
356502;1;27/04/99;2021
384970;1;08/05/99;2070
352530;1;30/06/77;1152
1096993;1;02/07/75;3000
900274;1;20/10/75;1055
306207;1;04/01/78;2042
227112;1;29/03/77;3000
73923;1;25/04/77;2000
907594;1;15/01/87;8131
153040;1;22/01/02;1110
1419394;1;12/03/01;2011
1098647;1;27/04/88;2037
1015887;1;22/11/89;2092
1050258;1;22/11/89;2073
945800;1;23/08/88;5121
391284;1;20/01/92;3021
279856;1;23/05/00;1095
439303;1;10/11/00;2074
975192;1;15/05/96;2009
212746;1;05/12/96;2070
1305160;1;16/11/84;3000
1081374;1;07/12/83;1053
167886;1;31/12/84;1316
875477;1;28/02/84;8090
1098580;1;07/01/82;2080
1092004;1;01/04/82;1009
55937;1;06/04/82;
360469;1;11/01/82;4160
1029989;1;28/03/02;2060
1082508;1;22/05/95;3000
1289712;1;10/06/95;3000
406821;1;01/03/97;3000
374848;1;15/10/96;3000
32487;1;26/12/79;8030
394362;1;15/01/80;3100
427165;1;14/04/80;2053
1297380;1;10/03/80;3010
893735;1;02/02/80;4081
534128;1;05/03/03;2013
146076;1;16/05/69;1000
1302063;1;21/02/78;6036
1085518;1;22/08/09;
478178;1;31/07/10;3011
230188;1;01/07/09;3000
64364;1;06/09/95;2050
1220010;1;18/10/97;1091
903271;1;29/07/95;2070
502630;1;03/12/98;2062
174038;1;11/01/96;2000
1064568;1;22/01/00;2000
471875;1;27/04/96;2011
133753;1;27/04/96;2080
874084;1;26/02/01;2094
252320;1;09/03/83;2033
33407;1;02/04/81;4000
56759;1;14/07/81;
56150;1;26/08/81;2073
437854;1;06/11/09;1000
1230821;1;04/05/09;2045
56614;1;09/09/08;2075
541644;1;04/05/09;3040
28491;1;13/05/77;7070
399947;1;08/11/03;1095
329686;1;09/02/12;2000
131664;2;23/06/11;2070
974868;1;04/01/12;2084
430080;1;30/01/12;2052
1234866;1;22/09/93;3000
947584;1;28/04/94;9000
978809;1;08/11/11;2013
66896;1;01/03/13;2000
424430;1;26/07/00;2087
1047205;1;05/03/97;2045
907024;1;14/03/97;2052
1022758;1;02/01/01;2021
487808;1;03/01/01;0
525434;1;21/12/91;2093
153062;1;21/09/92;2052
48826;1;23/04/90;1095
391351;1;04/01/97;2053
288906;1;11/05/78;2037
981879;1;04/05/78;4011
185036;1;15/11/78;8020
498709;1;29/11/84;2050
1229545;1;19/08/80;4000
1228472;1;23/12/80;5070
1225075;1;09/05/81;5000
946851;1;29/10/80;2060
1165331;1;29/10/80;2080
885492;1;08/04/81;6014
515670;1;04/04/81;8000
355125;1;09/06/81;3000
205784;1;10/09/81;7050
231479;1;10/06/81;8020
864184;1;23/02/81;1004
251707;1;23/04/07;1009
64379;1;01/03/04;2073
1017227;1;24/12/04;1000
323394;1;19/08/04;2015
897420;1;23/09/04;2070
1285443;1;03/08/04;2056
534095;1;02/12/99;3000
1232278;1;25/04/00;3000
943728;1;17/01/79;1091
99498;1;05/12/78;3021
462666;1;31/08/78;3000
1064551;1;05/09/77;2084
1229512;1;02/12/76;4000
42484;1;03/11/77;2013
892549;1;20/08/77;4123
943684;1;23/02/78;3000
892462;1;11/07/69;2040
995769;1;10/07/70;4000
429593;2;02/09/69;2015
1297059;1;02/09/69;2080
1097267;1;05/09/69;5000
880762;1;05/08/74;2074
945264;1;12/03/71;2060
326071;1;30/07/68;1013
307104;1;22/08/75;2037
983424;1;20/12/82;1009
948976;1;16/03/83;1074
1219560;1;22/12/83;2070
511806;1;04/10/84;7014
439733;1;20/01/15;3000
208277;1;12/10/02;8090
1215215;1;20/11/02;2053
1010364;1;25/11/02;2034
31395;1;12/10/02;2080
199008;1;03/04/02;1002
1065301;1;06/04/82;2092
805903;1;21/07/86;2060
1304396;1;24/07/86;2050
983109;1;06/08/79;6012
981958;1;21/09/84;4000
983840;1;25/09/84;2070
877724;1;27/09/84;1057
31976;1;19/11/84;2013
874581;1;11/04/79;5050
73987;1;28/12/84;1009
1264189;1;21/11/81;
846330;1;21/11/81;8170
883042;1;14/08/81;2042
731179;1;23/04/84;2041
900941;1;31/05/84;2037
1094884;1;22/06/84;1005
1097472;1;05/01/84;2060
970547;1;25/06/84;6100
1303648;1;21/07/83;3000
1095560;1;28/06/84;2042
1005948;1;06/07/88;2000
32317;1;02/09/89;2094
904131;1;28/06/88;2010
1049584;1;31/08/89;2045
63784;1;18/03/89;2080
84365;1;22/05/82;2070
210263;1;06/08/81;2076
51391;1;09/08/76;4021
891511;1;17/11/76;1091
1235234;1;26/05/77;1004
976859;1;08/11/77;8060
1313600;1;16/04/85;2013
170634;1;17/04/85;8012
193336;1;18/10/84;2041
898458;1;21/04/83;2063
301255;1;07/09/99;2071
417818;1;26/09/98;1009
402957;1;02/07/98;2045
888482;1;27/08/02;2042
311266;1;28/08/02;1091
1000499;1;13/11/98;2026
343209;1;25/06/99;2000
432323;1;29/04/99;1000
163523;1;10/02/99;1095
34654;1;10/02/99;2013
1016449;1;24/01/76;1082
890879;1;04/01/78;2036
803305;1;30/06/75;3000
382026;1;27/10/75;
887693;1;28/05/75;1002
1211932;1;29/05/75;1074
30264;1;29/12/75;3000
80604;1;05/09/85;2082
1303876;1;31/12/87;1003
1102288;1;11/02/88;
1082456;1;15/07/88;
445013;1;12/11/87;2050
535587;1;25/11/15;2010
413870;1;25/08/92;3000
77360;1;05/12/15;2046
903840;1;23/05/00;1095
1101828;1;16/10/00;2000
504570;1;16/08/96;2071
993691;1;27/10/59;1091
310464;1;04/04/69;2045
54637;1;02/12/83;2010
867785;1;03/12/83;2051
86229;1;27/04/84;2000
43174;1;14/07/84;0
32021;1;14/01/82;1005
1299771;1;11/05/82;2046
944149;1;16/01/82;1008
1377423;1;11/04/03;4116
1169519;1;04/10/02;2078
434287;1;19/09/02;1001
1017736;1;31/05/02;2094
1093906;1;03/10/96;3000
305448;1;13/12/95;2037
377717;1;21/06/95;3060
905995;1;21/01/80;2000
1216525;1;03/04/79;4022
944030;1;11/06/80;4023
1235222;1;04/03/80;2037
29249;1;30/04/80;2036
881522;1;22/09/83;3000
285632;1;17/05/03;1013
208824;1;10/03/77;2016
146433;1;18/07/59;8000
